index,Price,employees,CEO_age,intra_day_up,intra_week_up,intra_month_up,Symbol,ipoDate,sector,IPO_weekday,firstday_volume,inweek_volume,inmonth_volume,SP500_lastweek_return
193,17.0,71.0,51.0,0,0,0,BCEI,2011-12-15,Energy,3,56284.0,58227.97349999998,243202.51060000007,-0.004849347651091304
194,17.0,183.0,70.0,0,0,0,LPI,2011-12-15,Energy,3,6656703.0,1287081.406,5066777.4909999985,-0.004849347651091304
195,18.0,0.0,46.0,1,1,1,MCEP,2011-12-15,Energy,3,678871.0,561137.08,2543139.041699999,-0.004849347651091304
196,10.0,18.0,58.0,0,0,0,VSTM,2012-01-27,Healthcare,4,747711.0,364043.37100000004,717404.4069,0.0009122879738671097
197,13.0,684.0,48.0,0,0,0,GWRE,2012-01-25,Technology,2,7030831.0,1942151.81,6109131.4871,0.0040562382802081165
198,10.0,234.0,64.0,0,1,1,REGI,2012-01-19,Energy,3,3599984.0,930116.4961000003,2433703.254400001,0.0037405132850798495
199,16.0,511.0,64.0,0,0,0,PRLB,2012-02-24,Industrials,4,4042879.0,765542.64,2575753.1193,0.001616498042894765
200,11.0,312.0,67.0,0,0,0,BCOV,2012-02-17,Technology,4,4350701.0,965253.5199999997,5047311.294200001,0.0012056791562733585
201,44.0,617.0,62.0,1,1,1,HMST,2012-02-10,Financial Services,4,2473232.0,589011.2275000004,1552552.8978000004,0.0020068614807987606
202,5.0,261.0,54.0,0,1,0,SYNC,2012-02-10,Technology,4,565295.0,9100740.501,59848659.891000025,0.0020068614807987606
203,10.0,64.0,63.0,0,0,0,CCXI,2012-02-08,Healthcare,2,1012416.0,208578.6907,929789.2528,0.003986125902271828
204,11.5,1433.0,58.0,1,1,1,CPAC,2012-02-08,Basic Materials,2,4765218.0,943631.36,1946613.9302000008,0.003986125902271828
205,9.0,70000.0,64.0,0,0,0,CZR,2012-02-08,Consumer Cyclical,2,11455225.0,33012844.460100006,42282272.5268,0.003986125902271828
206,12.0,6168.0,62.0,0,0,0,EPAM,2012-02-08,Technology,2,3336243.0,1461423.81,5779840.072400001,0.003986125902271828
207,12.0,41.0,70.0,1,1,1,MTDR,2012-02-02,Energy,3,4574636.0,1543218.8397,6728416.907099999,0.0011925794655620761
208,17.0,685.0,60.0,1,1,0,SLCA,2012-02-01,Basic Materials,2,11511901.0,4083822.3400000003,10300206.983500004,0.0008895845539482115
209,6.0,313.0,49.0,0,0,0,ENPH,2012-03-30,Technology,4,5049113.0,1204798.9199999997,3708697.592199998,0.0005886233633897968
210,14.0,72.0,59.0,1,1,1,GLOG,2012-03-30,Industrials,4,12595738.0,5958507.779999998,12275389.090399997,0.0005886233633897968
211,7.0,218.0,59.0,0,0,0,MACK,2012-03-29,Healthcare,3,377437.0,507221.00999999983,829057.0359999995,-0.00020703850053118065
212,18.0,7400.0,51.0,1,1,1,RXN,2012-03-29,Industrials,3,16532826.0,3213888.7899999996,9476279.270099998,-0.00020703850053118065
213,15.0,670.0,63.0,0,0,0,RM,2012-03-28,Financial Services,2,2354311.0,629902.73,1597235.1686000007,-0.0004059796888190581
214,16.0,290.0,54.0,0,0,0,VCRA,2012-03-28,Technology,2,7165788.0,1089965.955,2601957.0045000003,-0.0004059796888190581
215,6.5,2934.0,51.0,1,1,1,VIPS,2012-03-23,Consumer Cyclical,4,51735040.0,20720057.9912,53834214.344200015,0.0002987207866661512
216,11.0,838.0,63.0,1,0,0,CSTE,2012-03-22,Basic Materials,3,4904048.0,1884263.34,3872140.9164999984,-0.00031629642931209546
217,19.0,1133.0,66.0,1,1,1,ET,2012-03-22,Energy,3,3870800.0,90465200.0,178166000.0,-0.00031629642931209546
218,23.0,2800.0,56.0,1,1,1,ALSN,2012-03-15,Consumer Cyclical,3,13928789.0,5431640.21,15862469.27089999,0.006201821567433462
219,19.0,667.0,61.0,0,0,0,MTSI,2012-03-15,Technology,3,4202453.0,1135310.705,2431182.9501000014,0.006201821567433462
220,15.0,918.0,45.0,0,0,0,YELP,2012-03-02,Technology,4,17507620.0,7058184.815999999,35998788.527100004,0.00126148980182883
221,6.0,0.0,50.0,0,0,0,ARCT,2012-03-01,Healthcare,3,225420.0,58418.82,111188.29599999993,0.0012480111350470066
222,18.5,0.0,52.0,1,1,1,ACRE,2012-04-26,Real Estate,3,3160539.0,1440315.67,4410680.269900001,0.0009680772825345471
223,4.0,9.0,57.46021093000968,0,0,0,CLIR,2012-04-25,Industrials,2,499136.0,414356.6099999999,2142005.656199999,0.0022261498874396007
224,13.0,51.0,63.0,0,0,0,MPO,2012-04-20,Energy,4,6579.0,512763.5277999999,1273448.5664000001,0.0010667200162140591
225,13.0,376.0,60.0,0,0,1,PFPT,2012-04-20,Technology,4,7461914.0,1250690.91,3623015.153999999,0.0010667200162140591
226,17.0,463.0,58.0,0,0,0,SPLK,2012-04-19,Technology,3,14125127.0,4369931.1411999995,16155944.909900002,0.0019638100361743594
227,21.0,3107.493309545049,57.46021093000968,1,1,1,SDR,2012-04-18,Energy,2,13108631.0,7405846.699999998,16706001.309700005,0.0003713732690630974
228,21.0,4100.0,63.0,0,1,1,MRC,2012-04-12,Energy,3,10151301.0,2609571.16,14880378.248499999,-0.003147401653001266
229,20.0,3150.0,57.46021093000968,0,0,0,FET,2012-04-12,Energy,3,11830515.0,5351216.5200000005,17962085.967000004,-0.003147401653001266
230,8.0,265.0,55.0,1,1,1,RPAI,2012-04-05,Real Estate,3,10272496.0,5648993.771900001,15725553.014100006,-0.0014523656550190658
231,38.0,3539.0,38.0,0,1,1,FB,2012-05-18,Technology,4,580587742.0,431318464.8700001,1326740595.012801,-0.0063673719084284775
232,9.0,945.0,61.0,0,0,0,WAGE,2012-05-10,Industrials,3,3028607.0,497751.33999999997,2697037.6634999993,-0.00491653029331932
233,15.5,3600.0,68.0,1,1,1,TLYS,2012-05-04,Consumer Cyclical,4,9219787.0,2108857.9400000004,6513053.995399998,-0.0022047703313365285
234,20.0,0.0,57.46021093000968,1,1,1,ROYT,2012-05-03,Energy,3,10297076.0,3430007.7912,9561677.606,0.002051201256722836
235,22.0,1300.0,57.46021093000968,1,1,1,CG,2012-05-03,Financial Services,3,13299419.0,20946818.582999997,28046791.127000026,0.002051201256722836
236,5.0,71.0,61.0,0,0,0,SUPN,2012-05-01,Healthcare,1,676810.0,335822.77499999997,1019224.5420999997,0.0028265953017546164
237,18.0,728.0,61.0,0,0,0,NOW,2012-06-29,Technology,4,10922574.0,2106521.7,8033328.869899998,0.0007894485609623977
238,21.0,0.0,63.0,1,1,1,EQM,2012-06-27,Energy,2,8454231.0,1416073.5050000001,5330758.281299999,-0.0013078515515464303
239,13.0,3094.0,59.0,0,0,0,DFRG,2012-07-27,Consumer Cyclical,4,3205770.0,1001002.9251999998,2802442.7494999976,0.0014304471120889664
240,15.0,1554.0,57.46021093000968,0,0,0,NGVC,2012-07-25,Consumer Defensive,2,6309897.0,1623906.4380000003,5592938.7653,-0.001645463856060744
241,13.0,3954.0,62.0,0,0,0,CHUY,2012-07-24,Consumer Cyclical,1,4343114.0,1194949.004,2864261.726800002,-0.0019312427519546807
242,42.0,692.0,54.0,0,0,0,PANW,2012-07-20,Technology,4,7016057.0,2963383.760999999,8865131.664100002,0.002277364974045578
243,17.0,2960.0,57.0,0,0,0,FIVE,2012-07-19,Consumer Cyclical,3,10460565.0,2260701.41,8876342.850900002,0.0037126130220418757
244,10.0,86.0,63.0,1,1,1,FSBW,2012-07-10,Financial Services,1,1052280.0,496609.0001000002,1309842.876700002,0.0013896043060826876
245,17.0,0.0,65.0,1,1,1,HCLP,2012-08-16,Basic Materials,3,8686773.0,2839717.2799,7460896.0786,0.001440436777375011
246,14.0,710.0,57.46021093000968,1,1,1,MANU,2012-08-10,Consumer Cyclical,4,32390987.0,5954599.949899999,13012041.584900005,0.003170799641496675
247,9.0,1400.0,57.0,0,0,0,PFMT,2012-08-10,Industrials,4,6056025.0,1946952.2385,5764862.476799999,0.003170799641496675
248,11.0,86000.0,64.0,0,0,0,BLMN,2012-08-08,Consumer Cyclical,2,10940397.0,4359075.525,12894053.429699998,0.001768094565597075
249,12.0,724.0,64.0,0,0,0,GMED,2012-08-03,Healthcare,4,3890538.0,732867.303,3290788.660999998,0.005636855562073844
250,12.0,334.0,77.0,0,0,1,QLYS,2012-09-28,Technology,4,9749470.0,1558024.9499000001,3469165.2994000027,-0.0019880098158317878
251,20.0,0.0,65.0,1,1,1,SMLP,2012-09-28,Energy,4,8598015.0,2675221.326,5390447.699799998,-0.0019880098158317878
252,19.25,1176.0,62.0,1,1,1,NBHC,2012-09-20,Financial Services,3,3535453.0,983087.02,2393418.5096000005,0.0026573921139894097
253,15.0,37.0,61.0,0,0,0,SRC,2012-09-20,Real Estate,3,31593666.0,16547935.449899994,37347858.0647,0.0026573921139894097
254,22.0,0.0,69.0,1,1,0,MPLX,2012-10-26,Energy,4,14401301.0,1863830.0600000003,6479965.166200004,-0.004834025662320099
255,22.0,3107.493309545049,57.46021093000968,1,1,1,SDLP,2012-10-19,Energy,4,7573125.0,2848861.270000001,6893639.484100004,9.701891989924835e-05
256,28.0,1550.0,56.0,0,0,0,WDAY,2012-10-12,Technology,4,18137050.0,8728899.170000002,15622170.590099994,-0.0022076584622371864
257,17.5,54.0,60.0,1,1,1,FANG,2012-10-12,Energy,4,6468591.0,1738363.5299999996,4709360.9099,-0.0022076584622371864
258,15.0,18.0,54.0,0,0,0,ICPT,2012-10-11,Healthcare,3,813752.0,343055.5229999999,866896.0515000003,-0.0012661517635201372
259,17.0,224.0,48.0,0,0,0,SSTK,2012-10-11,Technology,3,5873665.0,1064892.7564999997,2537241.3207,-0.0012661517635201372
260,27.0,10900.0,57.46021093000968,0,0,0,RLGY,2012-10-11,Real Estate,3,29153434.0,22736694.24,43862743.92540002,-0.0012661517635201372
261,6.0,425.0,58.0,0,0,0,AMBA,2012-10-10,Technology,2,3566608.0,1262630.9600999998,5016559.768000001,-0.00116945213131974
262,10.0,252.0,49.0,1,1,1,ANFI,2012-10-10,Consumer Defensive,2,9235073.0,1690658.9359999995,3517937.534500001,-0.00116945213131974
263,16.0,15000.0,59.0,1,1,1,BERY,2012-10-04,Consumer Cyclical,3,17687767.0,6813539.0254,12917430.839499991,0.0019653046675497388
264,4.0,56.0,53.0,0,0,0,RGLS,2012-10-04,Healthcare,3,1602661.0,2064398.1265999994,3062748.1317000007,0.0019653046675497388
265,10.0,1449.0,51.0,0,0,0,LXFR,2012-10-03,Industrials,2,3497038.0,664184.0459999999,1355970.6467000006,-0.0005598798099360243
266,10.5,1222.0,49.0,0,0,0,YY,2012-11-21,Technology,2,4567029.0,2284065.7,7371697.5641,0.0011792242495014221
267,5.25,3.0,57.0,0,0,0,WHLR,2012-11-19,Real Estate,0,467.0,9752.7616,43640.80880000006,0.001014311793925796
268,5.0,10.0,71.0,0,0,0,ATOS,2012-11-08,Healthcare,3,1153.0,1786.0,2173.0,-0.0034557068562125004
269,21.0,0.0,54.0,1,1,1,DKL,2012-11-02,Energy,4,6563915.0,1433820.6108,3038342.7682999987,-0.0019371182113752106
270,24.0,2900.0,64.0,0,0,0,RH,2012-11-02,Consumer Cyclical,4,6838208.0,1917904.855,7988811.861900003,-0.0019371182113752106
271,26.0,1578.0,71.0,1,1,1,PBF,2012-12-13,Energy,3,17927278.0,4296217.738499999,11901210.9698,0.0012609470932904352
272,17.0,53.0,61.0,0,0,0,TPH,2013-01-31,Consumer Cyclical,3,12752948.0,4274051.6321,10843205.227000004,0.0005361463655464892
273,15.0,0.0,80.0,1,1,1,LAND,2013-01-29,Real Estate,1,890155.0,558850.9799999997,1205568.9427,0.002578189171835245
274,10.0,8.0,56.0,0,0,0,STML,2013-01-29,Healthcare,1,1152491.0,529224.86,1130588.4386999996,0.002578189171835245
275,22.0,22000.0,51.0,0,0,0,BFAM,2013-01-25,Consumer Cyclical,4,9225627.0,1816800.4479999999,4751455.253100003,0.0029472663912997504
276,19.0,14072.0,57.46021093000968,0,0,0,NCLH,2013-01-18,Consumer Cyclical,4,17763549.0,5196029.537,19613477.046899997,0.0024272976896419734
277,19.0,250.0,56.0,1,1,1,CONE,2013-01-18,Real Estate,4,12735963.0,4184872.24,13750821.804799996,0.0024272976896419734
278,19.0,0.0,65.0,1,1,1,SXCP,2013-01-18,Basic Materials,4,15252343.0,4529259.352600001,11786758.951900002,0.0024272976896419734
279,18.0,227.0,63.0,1,1,1,USAC,2013-01-15,Energy,1,9229831.0,3804712.517,8352644.415700002,0.0005768968308293669
280,5.85,106.0,53.0,0,0,0,AFH,2013-02-12,Financial Services,1,171083.0,118914.85000000002,235626.72490000006,0.0006098045742177442
281,28.0,98.0,60.0,1,1,1,CNOB,2013-02-12,Financial Services,1,6700.0,95700.0,277400.0,0.0006098045742177442
282,14.0,51.0,44.0,1,1,0,HIIQ,2013-02-08,Healthcare,4,3394094.0,880231.2700000001,3432450.576300001,0.0015384116804833775
283,18.0,155.0,77.0,0,0,0,XONE,2013-02-07,Industrials,3,6574977.0,11204150.841,20845096.54859998,0.00017304568979733696
284,21.0,4470.0,67.0,0,0,0,BCC,2013-02-06,Basic Materials,2,13196462.0,4103563.7800000003,10003170.891400004,0.0011603877653535274
285,26.0,9500.0,71.0,0,0,0,ZTS,2013-02-01,Healthcare,4,66789484.0,22724116.88,63122365.9378,0.001756893300192178
286,14.0,424.0,55.0,0,0,0,MRIN,2013-03-22,Technology,4,1571092.0,292512.76000000007,1055776.5492000005,0.00023442567102643124
287,14.0,39.0,66.0,0,0,0,ENTA,2013-03-21,Healthcare,3,1763572.0,218335.97400000005,2416933.8589000003,-0.000602746412559466
288,15.5,600.0,50.0,0,0,0,MODN,2013-03-20,Technology,2,9985844.0,2829456.2899999996,5887342.345500002,0.00023713657018918446
289,7.0,33.0,63.0,0,0,0,TTPH,2013-03-20,Healthcare,2,1724110.0,358725.8000000001,1944759.9549000005,0.00023713657018918446
290,30.0,273.0,53.0,1,1,1,APAM,2013-03-07,Financial Services,3,8054679.0,2431978.6599999997,5616344.488900002,0.004466216228354224
291,8.0,23.0,50.0,1,1,1,IPDN,2013-03-05,Technology,1,124503.0,68663.6792,119430.60959999998,0.0023089132504867183
292,27.0,22100.0,47.0,0,0,0,SEAS,2013-04-19,Consumer Cyclical,4,21676769.0,5118049.615000001,15161670.639,-0.0028749094720040675
293,18.0,1094.0,62.0,0,0,0,I,2013-04-18,Communication Services,3,8931209.0,4626811.8133000005,16981126.473300003,-0.002397590867488094
294,12.5,20.0,63.0,1,1,1,HASI,2013-04-18,Real Estate,3,5221346.0,2787732.0650000004,8549597.3521,-0.002397590867488094
295,20.0,1660.0,49.0,1,1,1,EVTC,2013-04-12,Technology,4,20216171.0,6699392.359999999,18636783.794800006,0.0032150346414346253
296,14.0,46.0,56.0,0,0,0,CMRX,2013-04-11,Healthcare,3,4500760.0,592258.5326,2000390.9967999998,0.002113697265376294
297,21.0,3107.493309545049,58.0,1,1,0,KNOP,2013-04-10,Industrials,2,5488863.0,1932222.5,3697876.402200001,0.002345127778504993
298,22.0,1041.0,60.0,0,0,0,TMHC,2013-04-10,Consumer Cyclical,2,24175556.0,11471539.41,29471895.29069998,0.002345127778504993
299,26.0,335.0,63.0,0,0,0,IBTX,2013-04-03,Financial Services,2,1530586.0,330973.1401,1061841.8199000002,-0.000276293368559531
300,15.0,64.0,54.0,0,0,0,EPZM,2013-05-31,Healthcare,4,3287429.0,951788.9296000001,4140798.4091000003,-0.0032989646968405928
301,9.25,292.0,57.46021093000968,0,0,0,KMDA,2013-05-31,Healthcare,4,3179719.0,1275423.6300000006,2344621.7179000005,-0.0032989646968405928
302,14.0,432.0,49.0,0,0,0,ECOM,2013-05-23,Technology,3,5820941.0,7567069.0,9400058.0,3.1681434015614786e-05
303,11.0,1986.0,62.0,0,0,0,BRSS,2013-05-23,Industrials,3,2811046.0,919939.7025000001,4146478.030300002,3.1681434015614786e-05
304,15.0,8845.0,55.0,1,0,0,CSTM,2013-05-23,Basic Materials,3,9415870.0,5201369.970000002,13253573.265,3.1681434015614786e-05
305,14.5,57.0,53.0,0,0,0,PTLA,2013-05-22,Healthcare,2,3378000.0,989102.2399999996,5401138.207499999,0.0018982508392571778
306,31.0,834.0,55.0,0,0,0,DATA,2013-05-17,Technology,4,8408649.0,4931174.210100002,10921769.145100009,0.0030320122676474564
307,25.0,269.0,47.0,0,0,0,WLH,2013-05-16,Consumer Cyclical,3,34140.0,60630.29750000001,1721912.4875000003,0.0021518672363475743
308,17.0,3107.493309545049,71.0,1,1,1,EMES,2013-05-09,Basic Materials,3,5473549.0,1924042.4601000003,7978203.006500001,0.00260354172588476
309,11.5,119.0,75.0,0,0,0,TSC,2013-05-09,Financial Services,3,3389502.0,1064261.5500000003,2731060.520800001,0.00260354172588476
310,11.5,100.0,64.0,1,1,1,AHH,2013-05-08,Real Estate,2,4633889.0,1131495.9364,4328767.1843,0.00348525652348405
311,17.0,1013.0,48.0,1,1,0,QIWI,2013-05-03,Financial Services,4,9765460.0,2195970.565,6012944.491,0.0032140424558921537
312,19.5,7000.0,70.0,0,0,0,VOYA,2013-05-02,Financial Services,3,32932983.0,21439320.665000003,67581524.57290003,0.0017099957837480226
313,8.0,119.0,57.0,1,1,1,INSY,2013-05-02,Healthcare,3,51325.0,121459.86909999997,197514.90459999975,0.0017099957837480226
314,8.9,182.0,51.0,0,0,1,GWPH,2013-05-01,Healthcare,2,150935.0,179921.48999999993,1191731.4515000004,0.0018544579964057117
315,20.0,0.0,60.0,1,1,1,EARN,2013-05-01,Real Estate,2,5613878.0,1581652.05,4455190.697499999,0.0018544579964057117
316,18.0,7000.0,44.0,0,0,0,NDLS,2013-06-28,Consumer Cyclical,4,7727610.0,10083355.894900002,23151349.7672,-0.0019267946654282536
317,11.0,96.0,52.0,0,0,0,SAMG,2013-06-27,Financial Services,3,951375.0,315564.7049,1609703.8064000006,-0.0032927821044877697
318,6.0,16.0,56.0,0,0,0,PETX,2013-06-27,Healthcare,3,596743.0,858659.3985,1455270.965999999,-0.0032927821044877697
319,17.0,6800.0,57.0,0,0,0,CDW,2013-06-27,Technology,3,8286728.0,1551094.8913000005,5975208.4661,-0.0032927821044877697
320,18.0,15000.0,60.0,0,0,0,HDS,2013-06-27,Industrials,3,29138493.0,39930276.702500015,84892082.21040003,-0.0032927821044877697
321,14.0,18.0,61.0,0,0,0,ESPR,2013-06-26,Healthcare,2,3083838.0,1006972.4199999999,2793531.8080999996,-0.0030654497355921484
322,10.0,144.0,45.0,1,1,1,NSTG,2013-06-26,Healthcare,2,3061871.0,659100.5399999997,2317987.398999999,-0.0030654497355921484
323,17.0,5846.0,55.0,0,0,0,LXFT,2013-06-26,Technology,2,4451389.0,599715.8000000002,1210369.4518999988,-0.0030654497355921484
324,17.0,660.0,64.0,1,1,1,GOGO,2013-06-21,Communication Services,4,8547653.0,5122487.126,17275115.283199996,-0.001704893055872625
325,15.0,127.0,62.0,0,0,1,PTCT,2013-06-20,Healthcare,3,3371619.0,2247305.647,4678073.920700002,-0.003281940497619048
326,6.0,24.0,72.0,1,1,1,THST,2013-06-20,Consumer Defensive,3,235203.0,511488.21980000014,903815.7098999998,-0.003281940497619048
327,17.0,50.0,49.0,0,0,0,BLUE,2013-06-19,Healthcare,2,5305141.0,1201418.6639999999,3913988.7330999994,-0.0011595142439585957
328,17.5,10000.0,57.46021093000968,1,1,1,COTY,2013-06-13,Consumer Defensive,3,46263348.0,33712892.440000005,55485041.28010002,0.0004938082433991583
329,15.141911894273127,3107.493309545049,45.0,1,1,1,BEP,2013-06-11,Utilities,1,7700.0,54184.66080000001,228007.53339999996,-0.0003618424597660676
330,9.5,1126.0,41.0,0,0,0,LITB,2013-06-06,Consumer Cyclical,3,8845755.0,7361943.8305,23955426.22040001,-0.0032213052663452152
331,15.0,57.0,71.0,0,0,0,ONTX,2013-07-25,Healthcare,3,508187.0,101936.833,374962.836,0.0011919146276493692
332,11.0,15.0,70.0,1,1,1,CNAT,2013-07-25,Healthcare,3,3417697.0,461470.4586999999,1010954.7160999997,0.0011919146276493692
333,18.0,85.0,61.0,0,0,0,AGIO,2013-07-24,Healthcare,2,6203443.0,1315664.0857000004,4579498.963400001,0.0002968813257139269
334,15.0,73.0,57.46021093000968,1,1,1,JONE,2013-07-24,Healthcare,2,8205209.0,2615934.6208,6585400.541400002,0.0002968813257139269
335,21.13,28257.0,57.46021093000968,1,1,1,GRAM,2013-07-24,Industrials,2,8658194.0,2798884.391,5624701.047299998,0.0002968813257139269
336,10.0,12.0,59.0,0,0,0,HTBX,2013-07-24,Healthcare,2,112073.0,33321.307400000005,96118.58440000004,0.0002968813257139269
337,23.0,0.0,65.0,0,0,0,PSXP,2013-07-23,Energy,1,16834286.0,5342592.233,9562531.412199996,0.001037752890251098
338,14.0,31.0,57.46021093000968,1,1,1,REXR,2013-07-19,Real Estate,4,10649577.0,2605899.6999,5950908.407099999,0.003389130620034891
339,11.5,5.0,56.0,1,1,1,DOC,2013-07-19,Real Estate,4,1628232.0,601477.99,1747447.3549000002,0.003389130620034891
340,17.0,83.0,57.46021093000968,0,0,0,OMED,2013-07-18,Healthcare,3,4779859.0,7339156.67,10191783.430100003,0.0031850652099525583
341,5.0,9.0,70.0,0,0,0,SPHS,2013-08-16,Healthcare,4,134.0,333.9440000000001,1870.086400000002,-0.0029748842968002937
342,8.5,0.0,60.0,1,1,1,IRT,2013-08-13,Real Estate,1,879502.0,3413460.125099999,3843352.326199997,-0.0012957297830068968
343,16.0,937.0,63.0,0,1,1,MIXT,2013-08-09,Technology,4,3810765.0,2866042.7189999996,6488569.867600002,0.0004982548839481206
344,22.0,4100.0,73.0,0,0,0,FI,2013-08-09,Energy,4,20618251.0,5762480.997599999,16304133.627000002,0.0004982548839481206
345,16.0,201.0,69.0,0,0,0,XON,2013-08-08,Healthcare,3,11135541.0,4968859.907899999,14479061.891599994,0.0009887622145599811
346,15.0,545.0,69.0,0,0,0,FOXF,2013-08-08,Consumer Cyclical,3,6366655.0,2115286.7460000003,4591424.522700004,0.0009887622145599811
347,16.0,333.0,64.0,0,0,0,CTRL,2013-08-02,Technology,4,3803535.0,958540.2430000001,3426595.047299999,0.0020095949320368322
348,12.0,109.0,65.0,0,0,0,MBII,2013-08-02,Basic Materials,4,982031.0,206778.07800000004,1007083.3079,0.0020095949320368322
349,18.0,13600.0,57.46021093000968,0,0,0,SFM,2013-08-01,Consumer Defensive,3,14762456.0,5502371.444999998,13649232.0841,0.0012307835479505552
350,16.0,244.0,61.0,1,1,1,AMH,2013-08-01,Real Estate,3,21094670.0,5491007.8100000005,17849657.874,0.0012307835479505552
351,14.0,11.0,62.0,1,1,1,ASC,2013-08-01,Industrials,3,3359601.0,1198394.2599999998,3746773.4928999995,0.0012307835479505552
352,22.0,41.0,71.0,1,1,1,PEGI,2013-09-27,Utilities,4,10124125.0,4067185.7650999986,10754104.173799999,-0.002814915842045248
353,13.0,399.0,61.0,0,0,0,RNG,2013-09-27,Technology,4,8160819.0,2720626.73,5400201.0534,-0.002814915842045248
354,27.0,1600.0,63.0,0,0,0,PINC,2013-09-26,Technology,3,19034073.0,5389738.099900002,12676331.458999997,-0.0004932766953639518
355,10.0,927.0,59.0,1,0,0,AAOI,2013-09-26,Technology,3,948999.0,689167.6440999998,2732205.5691,-0.0004932766953639518
356,12.0,2.0,58.0,1,0,1,EVOK,2013-09-25,Healthcare,2,747190.0,1010829.0325,2299042.7548999996,-0.00038866048678958584
357,22.0,22.0,57.46021093000968,0,0,0,OPHT,2013-09-25,Healthcare,2,7522120.0,2508300.247900001,7887718.515299998,-0.00038866048678958584
358,20.0,932.0,51.0,0,0,0,FEYE,2013-09-20,Technology,4,16878623.0,7917450.925,18202080.662999995,0.0017661413730047926
359,15.0,50.0,57.46021093000968,1,1,1,BIND,2013-09-20,Healthcare,4,0.0,39000.0,39370.0,0.0017661413730047926
360,15.0,79.0,53.0,0,0,0,XLRN,2013-09-19,Healthcare,3,5488861.0,7263793.747900001,10699740.158599999,0.0032331656068890213
361,13.0,108.0,53.0,0,0,0,FPRX,2013-09-18,Healthcare,2,4409024.0,930110.1131999999,2305382.7782999994,0.004545843208500108
